loc,changefreq,priority,sitemap,sitemap_size_mb,download_date
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/messages/middleware/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/postgres/validators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/sites/middleware/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/sites/shortcuts/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/exceptions/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/files/base/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/files/images/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/files/uploadedfile/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/files/uploadhandler/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/mail/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/mail/message/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/paginator/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/signing/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/core/validators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/dispatch/dispatcher/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/middleware/clickjacking/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/decorators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/encoding/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/functional/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/html/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/http/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/module_loading/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/safestring/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/text/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/utils/translation/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/contents/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/admin/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/contributing/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/general/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/help/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/install/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/models/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/troubleshooting/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/faq/usage/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/glossary/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/index/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/contributing/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/install/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/overview/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/reusable-apps/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial01/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial02/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial03/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial04/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial05/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial06/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/tutorial07/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/intro/whatsnext/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/apps/config/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/apps/registry/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/conf/urls/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
